,first_name,last_name
106043,Александр,Зубарев
106044,Александр,Новиков
106045,Иван,Кочеров
106046,Дмитрий,Дедюхин
106047,Константин,Зуев
106048,Александр,Волчёк
106049,Максим,Кунцевич
106050,Рауфат,Марганов
106051,Алексей,Исаев
106052,Рифат,Халимулин
106053,Константин,Мордовкин
106054,Руфат,Мустакимов
106055,Евгений,Рудзевич
106056,Иван,Бекенев
106057,Владимир,Попов
106058,Алексей,Дементиев
106059,Константин,Сухорущенко
106060,Василий,Сотников
106061,Олег,Сафиуллин
106062,Сергей,Гживац
106063,Игорь,Изосимов
106064,Павел,Лаврентьев
106065,Андрей,Русанов
106066,Роман,Мукушев
106067,Александр,Рыбалов
106068,Оскар,Галиуллин
106069,Венер,Зартдинов
106070,Михаил,Белкин
106071,Андрей,Власов
106072,Иван,Вдовин
106073,Артем,Донченко
106074,Равиль,Гимадиев
106075,Евгений,Лапин
106076,Равшан,Саитов
106077,Владимир,Симон
106078,Александр,Щукин
106079,Алексей,Мавшов
106080,Евгений,Ляхов
106081,Георгий,Ульянов
106082,Артем,Москвин
106083,Вячеслав,Коновалов
106084,Сергей,Вепрев
106085,Александр,Шабанов
106086,Вячеслав,Шуклин
106087,Антон,Абдужаббаров
106088,Алексей,Белов
106089,Кирилл,Дмитриев
106090,Петр,Кыркунов
106091,Павел,Калугин
106092,Денис,Битков
106093,Иван,Кузьмин
106094,Данил,Семенков
106095,Леонид,Чалков
106096,Вячеслав,Сирик
106097,Вячеслав,Риттер
106098,Александр,Калинкин
106099,Сергей,Сильнягин
106100,Павел,Пуртов
106101,Петр,Королев
106102,Семен,Дурасов
106103,Максим,Алешин
106104,Руслан,Алтыев
106105,Никита,Анциперович
106106,Ильнур,Арсланбеков
106107,Александр,Валов
106108,Владимир,Вишневский
106109,Дмитрий,Вохменин
106110,Данил,Допуа
106111,Олег,Духновский
106112,Шамиль,Маскутов
106113,Афанасий,Подаев
106114,Иван,Полубеженцев
106115,Сергей,Сидоров
106116,Сергей,Токарев
106117,Виктор,Черемных
106118,Александр,Трифонов
106119,Александр,Тильмаметов
106120,Владимир,Ковалёв
106121,Дальмир,Акмаев
106122,Никита,Архипов
106123,Дмитрий,Нечаев
106124,Дмитрий,Слепцов
106125,Николай,Майер
106126,Сергей,Гусев
106127,Рафат,Сафиуллин
106128,Сергей,Курков
106129,Артем,Толмачов
106130,Денис,Зигангиров
106131,Василий,Надеин
106132,Михаил,Шлыков
106133,Анатолий,Скоробогатов
106134,Дмитрий,Максимов
106135,Александр,Овдиенко
106136,Дмитрий,Фукс
106137,Леонид,Дементьев
106138,Александр,Ефремов
106139,Яков,Панов
106140,Данияр,Гезольдов
106141,Константин,Ходаков
106142,Артем,Самарин
106143,Дмитрий,Якименко
106144,Александр,Петров
106145,Василий,Афанасьев
106146,Заур,Арыпов
106147,Амиль,Камилзаде
106148,Виталий,Свистунов
106149,Антон,Сулимов
106150,Анатолий,Решетников
106151,Николай,Попков
106152,Евгений,Германюк
106153,Федор,Новиков
106154,Алексей,Долгушин
106155,Иван,Дудников
106156,Владимир,Молодых
106157,Александр,Костоломов
106158,Роман,Заичкин
106159,Сергей,Езовских
106160,Анатолий,Ковалёв
106161,Ренат,Кабаев
106162,Диннур,Сабитов
106163,Евгений,Власов
106164,Александр,Дегтярев
106165,Данил,Ибрагимов
106166,Александр,Кобылинский
106167,Александр,Минин
106168,Дмитрий,Ануфриев
106169,Андрей,Шестаков
106170,Игорь,Гавриков
106171,Владимир,Архипов
106172,Олег,Балашов
106173,Ильдар,Ахин
106174,Тимур,Макаров
106175,Павел,Гаврилов
106176,Роберт,Павлов
106177,Максим,Поляков
106178,Николай,Линник
106179,Марат,Балдашов
106180,Руслан,Кучашев
106181,Сергей,Мясников
106182,Вадим,Белкин
106183,Зульфат,Мухамедзянов
106184,Алексей,Мухин
106185,Николай,Апроду
106186,Евгений,Романов
106187,Фёдор,Фёдоров
106188,Александр,Захаренко
106189,Руслан,Муллагалиев
106190,Евгений,Хорошев
106191,Рамиль,Ниязов
106192,Иван,Резаев
106193,Азат,Аминов
106194,Владимир,Бган
106195,Юрий,Бизин
106196,Сами,Бокиев
106197,Вячеслав,Клишев
106198,Виталий,Курбатов
106199,Евгений,Махмутов
106200,Андрей,Перлик
106201,Дмитрий,Покрышкин
106202,Сергей,Русаков
106203,Владислав,Сутягин
106204,Сергей,Феофанов
106205,Александр,Чемакин
106206,Егор,Решетников
106207,Борис,Быков
106208,Алексей,Глущак
106209,Михаил,Матехов
106210,Никита,Мечтанов
106211,Дмитрий,Гостюхин
106212,Дамир,Рахимов
106213,Марсель,Сафеев
106214,Александр,Смирнов
106215,Ермек,Шайкенов
106216,Никита,Петухов
106217,Александр,Бекшенев
106218,Андрей,Стребков
106219,Антон,Мингалев
106220,Владимир,Палей
106221,Андрей,Лаврентьев
106222,Алмаз,Хилажев
106223,Николай,Коробейников
106224,Юрий,Могилкин
106225,Александр,Самохин
106226,Александр,Сухоруков
106227,Сергей,Шабанов
106228,Дамир,Миндияров
106229,Александр,Казаринов
106230,Алексей,Загордин
106231,Евгений,Корпочёв
106232,Ильшат,Курманов
106233,Денис,Маненков
106234,Олег,Сафонов
106235,Артур,Зайцев
106236,Данияр,Кадыров
106237,Анатолий,Кунгуров
106238,Алексей,Чугаев
106239,Виктор,Падин
106240,Роман,Залевский
106241,Денис,Анипкин
106242,Александр,Колесников
